"","x"
"2636","SPON1"
"2637","SPON2"
"2638","SPRED1"
"2639","SPRY4"
"2640","SPSB1"
"2641","SRFBP1"
"2642","SRGAP2"
"2643","SRGAP3"
"2644","SRP19"
"2645","SRPX2"
"2646","SRPX"
"2647","SS18L2"
"2648","SSBP1"
"2649","SSBP2"
"2650","SSC5D"
"2651","SSH1"
"2652","SSPN"
"2653","SSX4"
"2654","ST3GAL2"
"2655","ST3GAL4"
"2656","ST6GALNAC5"
"2657","STAC"
"2658","STAG3"
"2659","STARD13"
"2660","STAU2"
"2661","STC1"
"2662","STEAP2"
"2663","STK24"
"2664","STK38"
"2665","STMN1"
"2666","STMN2"
"2667","STMN3"
"2668","STON1"
"2669","STRA13"
"2670","STRA6"
"2671","STRADB"
"2672","STX19"
"2673","STX2"
"2674","STXBP1"
"2675","STXBP5"
"2676","STYK1"
"2677","SUGT1L1"
"2678","SULF1"
"2679","SULF2"
"2680","SULT1C4"
"2681","SUMF2"
"2682","SUN2"
"2683","SUN5"
"2684","SUPV3L1"
"2685","SURF4"
"2686","SUSD4"
"2687","SUSD5"
"2688","SV2B"
"2689","SVEP1"
"2690","SYAP1"
"2691","SYDE1"
"2692","SYN1"
"2693","SYNJ2"
"2694","SYNPO"
"2695","SYPL1"
"2696","SYP"
"2697","SYT2"
"2698","SYT3"
"2699","SYTL2"
"2700","SYTL4"
"2701","TAB2"
"2702","TACC1"
"2703","TACR2"
"2704","TADA3"
"2705","TAF10"
"2706","TAF6L"
"2707","TAF7L"
"2708","TAF9"
"2709","TAGLN2"
"2710","TAGLN"
"2711","TANC2"
"2712","TAPT1"
"2713","TARBP2"
"2714","TAS2R3"
"2715","TAZ"
"2716","TBC1D16"
"2717","TBCA"
"2718","TBPL1"
"2719","TBP"
"2720","TBX2"
"2721","TBX3"
"2722","TBX5"
"2723","TBXA2R"
"2724","TCEA3"
"2725","TCEAL7"
"2726","TCEANC"
"2727","TCF4"
"2728","TCP11L1"
"2729","TCTEX1D2"
"2730","TDO2"
"2731","TDRD9"
"2732","TEAD1"
"2733","TEC"
"2734","TESK2"
"2735","TES"
"2736","TEX101"
"2737","TEX14"
"2738","TEX264"
"2739","TFB1M"
"2740","TFE3"
"2741","TGFB1I1"
"2742","TGFB1"
"2743","TGFB2"
"2744","TGFB3"
"2745","TGFBI"
"2746","TGFBRAP1"
"2747","TGIF1"
"2748","TH1L"
"2749","THAP1"
"2750","THAP4"
"2751","THAP6"
"2752","THAP9"
"2753","THBS1"
"2754","THBS2"
"2755","THBS3"
"2756","THEM4"
"2757","THOC3"
"2758","THOC4"
"2759","THY1"
"2760","TIAM2"
"2761","TIGD2"
"2762","TIGD3"
"2763","TIGD4"
"2764","TIGD7"
"2765","TIMM17B"
"2766","TIMP2"
"2767","TIMP3"
"2768","TLE3"
"2769","TLL1"
"2770","TLN1"
"2771","TM2D2"
"2772","TM6SF2"
"2773","TM7SF2"
"2774","TM9SF2"
"2775","TMC2"
"2776","TMCO3"
"2777","TMED7"
"2778","TMED9"
"2779","TMEM115"
"2780","TMEM119"
"2781","TMEM121"
"2782","TMEM130"
"2783","TMEM132E"
"2784","TMEM141"
"2785","TMEM143"
"2786","TMEM14A"
"2787","TMEM161B"
"2788","TMEM167A"
"2789","TMEM168"
"2790","TMEM169"
"2791","TMEM173"
"2792","TMEM180"
"2793","TMEM184B"
"2794","TMEM187"
"2795","TMEM200A"
"2796","TMEM200B"
"2797","TMEM204"
"2798","TMEM211"
"2799","TMEM214"
"2800","TMEM223"
"2801","TMEM26"
"2802","TMEM2"
"2803","TMEM41B"
"2804","TMEM42"
"2805","TMEM43"
"2806","TMEM44"
"2807","TMEM47"
"2808","TMEM55A"
"2809","TMEM59L"
"2810","TMEM61"
"2811","TMEM62"
"2812","TMEM8C"
"2813","TMEM90B"
"2814","TMEM9"
"2815","TMLHE"
"2816","TMOD2"
"2817","TMOD4"
"2818","TMPRSS7"
"2819","TMX2"
"2820","TMX3"
"2821","TNC"
"2822","TNFAIP6"
"2823","TNFRSF19"
"2824","TNFSF11"
"2825","TNF"
"2826","TNN"
"2827","TNS3"
"2828","TOMM20L"
"2829","TOMM22"
"2830","TOX2"
"2831","TP53RK"
"2832","TPD52"
"2833","TPM1"
"2834","TPM2"
"2835","TPM4"
"2836","TPP2"
"2837","TPSG1"
"2838","TPST1"
"2839","TPTE2P1"
"2840","TRAF3IP1"
"2841","TRAF4"
"2842","TRAM2"
"2843","TRAP1"
"2844","TRAPPC2"
"2845","TRAPPC6A"
"2846","TREM1"
"2847","TREML2P1"
"2848","TRIL"
"2849","TRIM13"
"2850","TRIM24"
"2851","TRIM25"
"2852","TRIM36"
"2853","TRIM3"
"2854","TRIM42"
"2855","TRIM45"
"2856","TRIM6"
"2857","TRIM61"
"2858","TRIT1"
"2859","TRMU"
"2860","TRO"
"2861","TRPA1"
"2862","TRPC1"
"2863","TRPM6"
"2864","TRPS1"
"2865","TRPT1"
"2866","TRPV6"
"2867","TSGA10"
"2868","TSGA13"
"2869","TSHZ3"
"2870","TSIX"
"2871","TSPAN11"
"2872","TSPAN2"
"2873","TSPAN4"
"2874","TSPAN6"
"2875","TSPAN9"
"2876","TSPO2"
"2877","TSPYL4"
"2878","TTBK1"
"2879","TTC15"
"2880","TTC17"
"2881","TTC32"
"2882","TTC36"
"2883","TTC39A"
"2884","TTC3"
"2885","TTC7A"
"2886","TTC9"
"2887","TTTY18"
"2888","TTTY5"
"2889","TTYH3"
"2890","TUBA1A"
"2891","TUBB1"
"2892","TUBB2A"
"2893","TUBB6"
"2894","TUBBP5"
"2895","TUSC1"
"2896","TUT1"
"2897","TWF1"
"2898","TWIST1"
"2899","TWIST2"
"2900","TXLNG"
"2901","TXNDC16"
"2902","TXNL4A"
"2903","TYSND1"
"2904","UACA"
"2905","UAP1"
"2906","UBAC2"
"2907","UBASH3B"
"2908","UBE2K"
"2909","UBE2QL1"
"2910","UBFD1"
"2911","UBL4A"
"2912","UBTD2"
"2913","UFM1"
"2914","UGGT2"
"2915","UGT1A10"
"2916","UHRF1BP1"
"2917","UMODL1"
"2918","UNC13A"
"2919","UNC5A"
"2920","UNC5B"
"2921","UNC5C"
"2922","UOX"
"2923","UPK1B"
"2924","UPRT"
"2925","UQCC"
"2926","UQCR10"
"2927","UQCRC2"
"2928","UQCRQ"
"2929","USH1C"
"2930","USMG5"
"2931","USP14"
"2932","USP17"
"2933","USP30"
"2934","USP47"
"2935","USP51"
"2936","UTP14C"
"2937","UTP15"
"2938","UTP3"
"2939","UXT"
"2940","VAPA"
"2941","VASN"
"2942","VAT1L"
"2943","VCAN"
"2944","VCL"
"2945","VCX3A"
"2946","VCX3B"
"2947","VDAC3"
"2948","VDR"
"2949","VEGFB"
"2950","VEGFC"
"2951","VGLL2"
"2952","VGLL3"
"2953","VHLL"
"2954","VIM"
"2955","VIT"
"2956","VKORC1"
"2957","VMAC"
"2958","VOPP1"
"2959","VPS29"
"2960","VPS33B"
"2961","VPS54"
"2962","VTA1"
"2963","WBP1"
"2964","WBP2NL"
"2965","WBSCR17"
"2966","WBSCR27"
"2967","WDR17"
"2968","WDR1"
"2969","WDR45L"
"2970","WDR72"
"2971","WDR74"
"2972","WDR86"
"2973","WFDC10B"
"2974","WFDC1"
"2975","WHAMM"
"2976","WHSC1L1"
"2977","WIBG"
"2978","WIPI1"
"2979","WISP1"
"2980","WNK1"
"2981","WNK4"
"2982","WNT2"
"2983","WNT5B"
"2984","WNT6"
"2985","WTIP"
"2986","WWC2"
"2987","WWC3"
"2988","XKRX"
"2989","XK"
"2990","XPNPEP1"
"2991","XYLT1"
"2992","YES1"
"2993","YIPF5"
"2994","YIPF7"
"2995","YPEL4"
"2996","YWHAH"
"2997","ZADH2"
"2998","ZBED1"
"2999","ZBTB3"
"3000","ZBTB46"
"3001","ZBTB47"
"3002","ZC3H12B"
"3003","ZC3H13"
"3004","ZC3H7B"
"3005","ZC4H2"
"3006","ZCCHC10"
"3007","ZCCHC24"
"3008","ZCCHC5"
"3009","ZCRB1"
"3010","ZCWPW1"
"3011","ZDHHC13"
"3012","ZDHHC19"
"3013","ZDHHC24"
"3014","ZEB1"
"3015","ZFAND1"
"3016","ZFP161"
"3017","ZFP3"
"3018","ZFP57"
"3019","ZFP92"
"3020","ZFPM2"
"3021","ZHX1"
"3022","ZMAT2"
"3023","ZMIZ1"
"3024","ZMYM3"
"3025","ZNF100"
"3026","ZNF121"
"3027","ZNF136"
"3028","ZNF141"
"3029","ZNF14"
"3030","ZNF154"
"3031","ZNF165"
"3032","ZNF177"
"3033","ZNF182"
"3034","ZNF195"
"3035","ZNF208"
"3036","ZNF20"
"3037","ZNF257"
"3038","ZNF263"
"3039","ZNF271"
"3040","ZNF277"
"3041","ZNF281"
"3042","ZNF323"
"3043","ZNF32"
"3044","ZNF33B"
"3045","ZNF35"
"3046","ZNF365"
"3047","ZNF396"
"3048","ZNF397"
"3049","ZNF3"
"3050","ZNF41"
"3051","ZNF423"
"3052","ZNF430"
"3053","ZNF431"
"3054","ZNF433"
"3055","ZNF434"
"3056","ZNF440"
"3057","ZNF443"
"3058","ZNF44"
"3059","ZNF469"
"3060","ZNF490"
"3061","ZNF503"
"3062","ZNF518A"
"3063","ZNF521"
"3064","ZNF532"
"3065","ZNF554"
"3066","ZNF557"
"3067","ZNF562"
"3068","ZNF563"
"3069","ZNF564"
"3070","ZNF57"
"3071","ZNF589"
"3072","ZNF648"
"3073","ZNF652"
"3074","ZNF658"
"3075","ZNF660"
"3076","ZNF673"
"3077","ZNF675"
"3078","ZNF676"
"3079","ZNF677"
"3080","ZNF679"
"3081","ZNF680"
"3082","ZNF681"
"3083","ZNF682"
"3084","ZNF697"
"3085","ZNF699"
"3086","ZNF700"
"3087","ZNF704"
"3088","ZNF708"
"3089","ZNF709"
"3090","ZNF711"
"3091","ZNF714"
"3092","ZNF721"
"3093","ZNF738"
"3094","ZNF740"
"3095","ZNF75A"
"3096","ZNF771"
"3097","ZNF77"
"3098","ZNF799"
"3099","ZNF823"
"3100","ZNF827"
"3101","ZNF835"
"3102","ZNF99"
"3103","ZP4"
"3104","ZPBP"
"3105","ZSCAN16"
"3106","ZSWIM3"
"3107","ZSWIM4"
"3108","ZSWIM6"
"3109","ZXDB"
"3110","ZYG11A"
"3111","ZYX"
